av_pred_class,av_training_set,kepid,spline_bkspace,tce_depth,tce_duration,tce_impact,tce_max_mult_ev,tce_model_snr,tce_period,tce_plnt_num,tce_prad,tce_time0bk
AFP,AFP,6139591,20.0,27.31999969482422,0.10966666787862778,0.8709999918937683,10.279999732971191,7.644000053405762,0.8023009896278381,1,1.6089999675750732,132.24200439453125
AFP,AFP,7549852,20.0,267.79998779296875,0.0625,0.10000000149011612,33.56999969482422,22.649999618530273,0.5623120069503784,1,3.9159998893737793,131.96099853515625
AFP,AFP,9215655,0.6071401238441467,51.84000015258789,0.5879166722297668,0.6800000071525574,13.930000305175781,12.550000190734863,6.062260150909424,1,1.2999999523162842,132.67300415039062
NTP,NTP,6103049,2.3633148670196533,423.70001220703125,0.04670833423733711,0.9886000156402588,230.39999389648438,26.190000534057617,0.6431620121002197,1,3.3350000381469727,131.88900756835938
AFP,AFP,7283604,0.6071401238441467,85.4000015258789,0.3843750059604645,0.9848999977111816,9.63599967956543,11.130000114440918,6.010729789733887,2,1.218000054359436,134.48399353027344
PC,PC,3346154,7.575917720794678,385.1000061035156,0.03307916596531868,0.8945000171661377,24.829999923706055,33.31999969482422,1.9527100324630737,1,2.240999937057495,133.16200256347656
AFP,AFP,8766619,0.5,69.83000183105469,0.10379166901111603,0.5001999735832214,9.309000015258789,8.588000297546387,1.1838300228118896,3,3.2230000495910645,132.2989959716797
AFP,AFP,8416523,4.231344699859619,128.10000610351562,0.030029166489839554,0.8999999761581421,11.920000076293945,19.170000076293945,0.6836770176887512,1,1.059999942779541,131.66600036621094
AFP,AFP,5385491,1.9462679624557495,130.8000030517578,0.7720833420753479,0.977400004863739,22.010000228881836,29.110000610351562,12.425700187683105,2,1.6080000400543213,133.96800231933594
AFP,AFP,11775507,0.5,31.889999389648438,0.2842499911785126,0.49470001459121704,11.069999694824219,10.489999771118164,2.2045300006866455,2,0.7348999977111816,133.22500610351562
NTP,NTP,4851182,2.8697266578674316,286700.0,0.1458333283662796,0.10000000149011612,3351.0,-1.0,371.1759948730469,1,62.040000915527344,412.6499938964844
AFP,AFP,12216706,0.5,133800.0,0.14904166758060455,0.8974000215530396,4455.0,2846.0,1.4710700511932373,1,156.1999969482422,132.2740020751953
AFP,AFP,6691244,20.0,183.39999389648438,0.4491666555404663,0.23170000314712524,9.829999923706055,10.819999694824219,7.9128899574279785,2,2.6600000858306885,134.8280029296875
AFP,AFP,5812648,0.8952139616012573,26.600000381469727,0.5329166650772095,0.028449999168515205,8.760000228881836,8.65999984741211,4.042980194091797,1,0.7305999994277954,134.2270050048828
AFP,AFP,10857698,0.5,25.790000915527344,0.12304166704416275,0.5047000050544739,7.1570000648498535,9.317999839782715,1.176169991493225,2,1.121000051498413,131.8820037841797
NTP,NTP,5819807,0.7372382879257202,6.208000183105469,0.257750004529953,0.9208999872207642,14.15999984741211,2.7130000591278076,2.1018900871276855,1,0.9366999864578247,131.79200744628906
PC,PC,11754553,1.087040662765503,1080.0,0.16425000131130219,0.5077999830245972,20.75,21.700000762939453,36.4453010559082,3,2.0399999618530273,151.60299682617188
NTP,NTP,9092940,0.5,101.19999694824219,0.3233333230018616,0.28839999437332153,8.92300033569336,3.9119999408721924,89.1178970336914,4,1.437999963760376,172.9929962158203
NTP,NTP,6790335,20.0,108.0999984741211,0.4449999928474426,0.8296999931335449,15.380000114440918,12.050000190734863,2.4225800037384033,1,4.098999977111816,133.91600036621094
PC,PC,12252424,4.231344699859619,970.5,0.10754166543483734,0.09241999685764313,123.9000015258789,124.4000015258789,8.925069808959961,2,2.127000093460083,139.71400451660156
NTP,NTP,12602567,0.5,48.90999984741211,0.12866666913032532,0.10000000149011612,14.699999809265137,17.260000228881836,2.047420024871826,1,1.88100004196167,131.8769989013672
AFP,AFP,6470917,2.8697266578674316,142.60000610351562,0.0950416699051857,0.6710000038146973,17.469999313354492,18.860000610351562,1.50600004196167,1,1.1380000114440918,131.5290069580078
NTP,NTP,10134709,0.6071401238441467,564.5999755859375,0.6575000286102295,0.19840000569820404,7.965000152587891,5.0960001945495605,495.8609924316406,2,2.382999897003174,186.7010040283203
AFP,AFP,9762519,0.5,120500.0,0.14808332920074463,0.8626000285148621,8765.0,6797.0,7.51515007019043,1,37.630001068115234,138.0800018310547
NTP,NTP,6208741,6.23901891708374,13.920000076293945,0.24012500047683716,0.5817000269889832,7.368000030517578,6.915999889373779,1.399999976158142,1,1.4479999542236328,132.64199829101562
AFP,AFP,6590362,20.0,65.69999694824219,0.05412499979138374,0.49790000915527344,8.70199966430664,11.039999961853027,0.5926049947738647,2,0.7408000230789185,132.11099243164062
AFP,AFP,10812657,0.5,139.39999389648438,0.14370833337306976,0.5074999928474426,14.989999771118164,11.800000190734863,1.0350699424743652,2,2.059000015258789,132.2239990234375
PC,PC,7951018,16.470661163330078,5826.0,0.2745416760444641,0.14749999344348907,243.39999389648438,239.3000030517578,52.7588005065918,1,8.807999610900879,156.3070068359375
PC,PC,4155328,0.7372382879257202,1942.0,0.4554166793823242,0.43939998745918274,51.619998931884766,49.34000015258789,127.83399963378906,1,7.611999988555908,165.58399963378906
PC,PC,9605514,1.087040662765503,450.5,0.15725000202655792,0.22380000352859497,7.928999900817871,9.501999855041504,66.78890228271484,3,2.2049999237060547,184.4739990234375
NTP,NTP,8491152,0.6071401238441467,95.05000305175781,0.2407499998807907,0.49959999322891235,7.603000164031982,9.251999855041504,1.6053400039672852,1,0.6883999705314636,132.98199462890625
NTP,NTP,2722074,0.6071401238441467,41.900001525878906,0.29866665601730347,0.25119999051094055,9.991000175476074,10.720000267028809,1.9385900497436523,1,0.6292999982833862,131.7899932861328
PC,PC,8494142,1.602816104888916,129.60000610351562,0.1862500011920929,0.7246000170707703,26.790000915527344,26.530000686645508,22.950700759887695,2,2.2679998874664307,151.531005859375
AFP,AFP,6593353,2.8697266578674316,25.84000015258789,0.5220833420753479,0.30000001192092896,11.279999732971191,11.050000190734863,3.6618399620056152,2,0.7609000205993652,133.7010040283203
NTP,NTP,5037568,0.8952139616012573,42.93000030517578,0.5545833110809326,0.9129999876022339,12.239999771118164,10.75,5.82928991317749,1,1.3650000095367432,136.60899353027344
AFP,AFP,4455763,0.5,16660.0,0.06366666406393051,0.770799994468689,1150.0,959.7999877929688,0.7663000226020813,1,14.1899995803833,131.68600463867188
AFP,AFP,6525462,11.170514106750488,47.06999969482422,0.3226250112056732,0.4912000000476837,10.369999885559082,10.789999961853027,3.7797000408172607,1,0.48570001125335693,131.91400146484375
AFP,AFP,7983320,5.138038635253906,86.9800033569336,0.20608332753181458,0.2854999899864197,12.390000343322754,12.5,1.210479974746704,2,0.9314000010490417,132.04600524902344
AFP,AFP,6294556,20.0,27.010000228881836,0.10308333486318588,0.5,11.670000076293945,12.029999732971191,0.681315004825592,3,1.1790000200271606,131.80299377441406
PC,PC,12068975,2.3633148670196533,113.5999984741211,0.2202499955892563,0.011599999852478504,28.65999984741211,30.030000686645508,15.677499771118164,3,1.1920000314712524,132.43899536132812
NTP,NTP,9173014,0.5,36.83000183105469,0.3018749952316284,0.11389999836683273,10.470000267028809,11.199999809265137,2.452660083770752,1,1.9079999923706055,132.04800415039062
PC,PC,3749134,20.0,264.79998779296875,0.1652916669845581,0.04619000107049942,16.75,17.079999923706055,11.301300048828125,1,1.6089999675750732,134.91700744628906
PC,PC,6934986,4.231344699859619,552.7999877929688,0.2110833376646042,0.3010999858379364,14.8100004196167,15.729999542236328,131.48500061035156,1,2.9200000762939453,177.48399353027344
PC,PC,10227020,13.56413459777832,395.3999938964844,0.24012500047683716,0.7993999719619751,15.630000114440918,16.420000076293945,9.848210334777832,3,2.2100000381469727,138.39300537109375
AFP,AFP,9301183,2.3633148670196533,49.880001068115234,0.23641666769981384,0.08573000133037567,12.15999984741211,11.729999542236328,3.57738995552063,2,1.503999948501587,134.69700622558594
AFP,AFP,9656543,0.5,399000.0,0.0833333358168602,0.10000000149011612,5873.0,-1.0,1.2722899913787842,1,88.16999816894531,132.4969940185547
AFP,AFP,7377033,0.5,24330.0,0.09075000137090683,0.8999999761581421,1573.0,1073.0,1.9568099975585938,1,12.510000228881836,131.55999755859375
AFP,PC,12602314,6.23901891708374,143.8000030517578,0.05545833334326744,0.8978000283241272,16.469999313354492,15.550000190734863,1.406980037689209,1,1.2089999914169312,131.62600708007812
PC,PC,2571238,1.602816104888916,691.2000122070312,0.14037500321865082,0.1257999986410141,232.5,222.5,9.286970138549805,1,2.109999895095825,135.99400329589844
PC,PC,6850504,1.087040662765503,842.4000244140625,0.30395832657814026,0.4948999881744385,73.55999755859375,74.63999938964844,77.61160278320312,3,2.7260000705718994,164.7270050048828
PC,PC,9388479,2.3633148670196533,613.4000244140625,0.04704166576266289,0.9007999897003174,53.95000076293945,68.87000274658203,0.8930429816246033,2,1.3350000381469727,131.86000061035156
AFP,AFP,4459068,4.231344699859619,204.3000030517578,0.5995833277702332,0.5223000049591064,58.650001525878906,69.83999633789062,24.954599380493164,2,3.494999885559082,148.69500732421875
AFP,AFP,5894449,5.138038635253906,20.610000610351562,0.13333334028720856,0.6870999932289124,10.399999618530273,6.881999969482422,1.3257700204849243,1,0.4553999900817871,132.6320037841797
AFP,AFP,6859801,1.319972038269043,465.70001220703125,0.14687499403953552,0.699400007724762,27.18000030517578,27.729999542236328,10.882599830627441,2,1.6460000276565552,136.47999572753906
PC,PC,8689373,4.231344699859619,1517.0,0.18170833587646484,0.7003999948501587,49.849998474121094,53.40999984741211,18.11989974975586,1,3.2839999198913574,146.3780059814453
PC,PC,7898352,2.3633148670196533,963.0,0.2486249953508377,0.33500000834465027,30.229999542236328,30.520000457763672,30.183700561523438,2,3.674999952316284,146.6490020751953
NTP,NTP,7031066,1.087040662765503,36.41999816894531,0.1054166629910469,0.31520000100135803,9.157999992370605,8.604999542236328,0.5667579770088196,1,0.5440999865531921,131.85800170898438
AFP,AFP,8937021,2.8697266578674316,666.0999755859375,0.06350000202655792,0.6985999941825867,31.079999923706055,26.719999313354492,5.663579940795898,2,2.009999990463257,131.99000549316406
PC,PC,3752110,2.8697266578674316,325.3999938964844,0.24549999833106995,0.06776999682188034,10.960000038146973,10.890000343322754,27.94300079345703,1,2.243000030517578,136.86700439453125
AFP,AFP,8818497,0.5,50.279998779296875,0.1926250010728836,0.9006999731063843,14.5,15.149999618530273,3.266540050506592,1,1.2619999647140503,134.24400329589844
AFP,AFP,10134800,20.0,225.10000610351562,0.23341666162014008,0.8999000191688538,11.5,11.739999771118164,2.084549903869629,3,5.7729997634887695,133.53700256347656
AFP,AFP,10417704,0.5,107.0999984741211,0.07699999958276749,0.22759999334812164,13.619999885559082,16.360000610351562,3.0082600116729736,2,2.046999931335449,133.22999572753906
PC,PC,7673192,0.7372382879257202,111.80000305175781,0.16445833444595337,0.6791999936103821,16.93000030517578,17.739999771118164,8.921199798583984,4,1.3509999513626099,137.48500061035156
AFP,AFP,9097892,3.484652519226074,459.5,0.0572500005364418,0.9053999781608582,160.39999389648438,91.01000213623047,1.6746799945831299,1,2.9260001182556152,132.177001953125
AFP,AFP,5709664,20.0,20.190000534057617,0.04337500035762787,0.9754999876022339,9.949000358581543,3.8450000286102295,0.5613809823989868,2,1.194000005722046,131.7779998779297
PC,PC,5289854,20.0,621.7000122070312,0.11216666549444199,0.06932000070810318,17.190000534057617,18.200000762939453,9.694930076599121,1,2.2669999599456787,133.98300170898438
NTP,NTP,9906802,7.575917720794678,141.1999969482422,0.07370833307504654,0.7263000011444092,7.383999824523926,8.031000137329102,9.261480331420898,1,1.0190000534057617,135.10899353027344
AFP,AFP,8610483,0.8952139616012573,343800.0,0.2083333283662796,0.10000000149011612,9445.0,-1.0,48.799598693847656,1,54.119998931884766,160.18899536132812
PC,PC,6947668,4.231344699859619,283.8999938964844,0.17166666686534882,0.6791999936103821,10.600000381469727,11.050000190734863,14.05459976196289,1,1.5740000009536743,133.0970001220703
NTP,NTP,9456595,5.138038635253906,27.040000915527344,0.07604166865348816,0.5026999711990356,10.970000267028809,10.199999809265137,1.1228599548339844,1,1.9179999828338623,132.52200317382812
NTP,NTP,5164458,0.7372382879257202,3.4739999771118164,0.05912499874830246,0.5085999965667725,7.690000057220459,7.199999809265137,0.715461015701294,1,0.3831000030040741,131.78399658203125
AFP,AFP,7106648,2.8697266578674316,72.80999755859375,0.07616666704416275,0.9330999851226807,11.859999656677246,9.692999839782715,0.6296769976615906,3,1.8420000076293945,131.81100463867188
AFP,AFP,6290411,20.0,49.720001220703125,0.13858333230018616,0.10000000149011612,8.5649995803833,10.739999771118164,0.8602409958839417,2,1.6119999885559082,131.84300231933594
PC,PC,8547429,7.575917720794678,158.60000610351562,0.1850000023841858,0.5001999735832214,17.5,17.93000030517578,11.660099983215332,1,1.3229999542236328,140.6320037841797
AFP,AFP,3761175,0.6071401238441467,51.79999923706055,0.6162499785423279,0.06325999647378922,11.520000457763672,12.199999809265137,5.162749767303467,2,1.2510000467300415,133.2830047607422
AFP,AFP,8198031,3.484652519226074,444.29998779296875,0.0833333358168602,0.10000000149011612,11.449999809265137,-1.0,0.6514739990234375,3,3.3269999027252197,131.96299743652344
NTP,NTP,7293769,7.575917720794678,32.689998626708984,0.3072916567325592,0.7103000283241272,8.684000015258789,11.460000038146973,1.5936299562454224,2,1.13100004196167,132.63800048828125
AFP,AFP,11812199,2.3633148670196533,3549.0,0.43833333253860474,0.9991000294685364,190.89999389648438,181.39999389648438,37.3203010559082,2,10.350000381469727,139.66000366210938
NTP,NTP,3656648,2.3633148670196533,27.440000534057617,0.5983333587646484,0.193900004029274,8.480999946594238,9.15999984741211,5.1453399658203125,1,1.1260000467300415,132.16600036621094
PC,PC,9936080,2.8697266578674316,65.23999786376953,0.1978333294391632,0.9656999707221985,11.390000343322754,12.619999885559082,19.565000534057617,1,1.2860000133514404,136.28700256347656
AFP,AFP,7516809,11.170514106750488,89.30999755859375,0.04658333212137222,0.9010999798774719,10.130000114440918,9.513999938964844,0.9673439860343933,2,0.8946999907493591,132.36300659179688
AFP,AFP,10164569,20.0,83.27999877929688,0.06170833483338356,0.30000001192092896,10.369999885559082,20.299999237060547,0.6720280051231384,1,9.553000450134277,131.52200317382812
AFP,AFP,9405541,0.6071401238441467,114.80000305175781,0.13824999332427979,0.0077840001322329044,68.54000091552734,65.86000061035156,11.105199813842773,2,121.4000015258789,132.08399963378906
AFP,AFP,6586052,20.0,108.5,0.08158333599567413,0.9016000032424927,11.619999885559082,20.350000381469727,0.5977709889411926,1,2.496999979019165,132.0019989013672
AFP,AFP,4072333,20.0,348.0,0.0819583311676979,0.49970000982284546,19.190000534057617,20.399999618530273,2.0077500343322754,1,1.6339999437332153,132.5780029296875
AFP,AFP,9532123,0.8952139616012573,58180.0,0.18854166567325592,0.9093000292778015,605.7999877929688,577.7999877929688,8.21422004699707,2,27.170000076293945,138.0399932861328
AFP,AFP,4832175,1.319972038269043,257.6000061035156,0.057874999940395355,0.8999999761581421,16.0,20.65999984741211,0.9477459788322449,1,1.2790000438690186,132.3820037841797
PC,PC,10855545,20.0,336.70001220703125,0.2516666650772095,0.7978000044822693,8.072999954223633,8.428000450134277,37.53860092163086,1,2.177999973297119,159.72300720214844
AFP,AFP,4376629,7.575917720794678,193.6999969482422,0.07374999672174454,0.055080000311136246,10.170000076293945,11.1899995803833,27.677799224853516,1,1.128999948501587,146.11700439453125
AFP,AFP,10549562,2.3633148670196533,161.39999389648438,0.18945834040641785,0.014399999752640724,16.56999969482422,15.949999809265137,9.089340209960938,2,1.6749999523162842,134.51800537109375
PC,PC,10904004,4.231344699859619,111.30000305175781,0.09624999761581421,0.33079999685287476,10.960000038146973,11.5,4.644830226898193,1,0.6804999709129333,133.69000244140625
NTP,NTP,9341241,0.5,3960.0,0.06995833665132523,0.44920000433921814,115.5,48.02000045776367,44.22700119018555,2,955.5,147.76100158691406
NTP,NTP,10422241,0.5,391.79998779296875,0.0625,0.10000000149011612,7.689000129699707,-1.0,0.7497779726982117,4,3.8580000400543213,131.97000122070312
AFP,AFP,2718630,20.0,166.1999969482422,0.1354166716337204,0.3666999936103821,13.199999809265137,12.239999771118164,1.2989799976348877,2,2.2709999084472656,132.63099670410156
AFP,AFP,10087801,20.0,11.149999618530273,0.08299999684095383,0.24819999933242798,7.316999912261963,7.59499979019165,0.8328329920768738,1,0.5882999897003174,131.6790008544922
AFP,AFP,10532771,20.0,323.70001220703125,0.08749999850988388,0.989799976348877,14.720000267028809,15.970000267028809,1.1022800207138062,1,9.48900032043457,132.2830047607422
AFP,AFP,5305404,7.575917720794678,3398.0,0.9750000238418579,0.8650000095367432,87.9000015258789,78.38999938964844,161.2530059814453,1,5.452000141143799,189.10400390625
PC,PC,8278073,2.8697266578674316,95.36000061035156,0.17154166102409363,0.8968999981880188,8.847999572753906,8.829999923706055,12.073200225830078,1,1.218000054359436,142.42300415039062
AFP,AFP,9092940,0.5,29.350000381469727,0.24549999833106995,0.699999988079071,9.850000381469727,12.350000381469727,1.7818200588226318,2,0.8174999952316284,133.0970001220703
AFP,AFP,3866552,0.5,30.559999465942383,0.09825000166893005,0.7942000031471252,7.459000110626221,7.535999774932861,1.0713599920272827,2,1.0049999952316284,132.06700134277344
AFP,AFP,6301030,1.602816104888916,40450.0,0.625,0.10000000149011612,288.0,-1.0,11.990500450134277,3,22.770000457763672,131.552001953125
AFP,AFP,5802486,9.199287414550781,1030.0,0.05095833167433739,0.4320000112056732,74.06999969482422,48.040000915527344,2.147819995880127,1,3.1559998989105225,131.74899291992188
PC,PC,10214162,20.0,753.2000122070312,0.17524999380111694,0.5105999708175659,30.520000457763672,32.119998931884766,17.423900604248047,1,2.7360000610351562,148.82899475097656
NTP,NTP,6508734,2.8697266578674316,580.9000244140625,0.5874999761581421,0.03553999960422516,7.611000061035156,6.114999771118164,480.04901123046875,1,1.0240000486373901,318.4670104980469
AFP,AFP,7987086,0.6071401238441467,115400.0,0.5095833539962769,0.8644999861717224,3784.0,2825.0,156.51699829101562,1,50.939998626708984,278.1369934082031
AFP,AFP,7974032,20.0,154.39999389648438,0.06233333423733711,0.9000999927520752,13.479999542236328,5.021999835968018,0.5047339797019958,2,2.875,131.6699981689453
NTP,NTP,6381309,0.5,35.029998779296875,0.25575000047683716,0.30000001192092896,8.312000274658203,9.34000015258789,2.08882999420166,1,1.2719999551773071,133.10000610351562
PC,PC,7661893,3.484652519226074,38.630001068115234,0.0572500005364418,0.2500999867916107,11.470000267028809,10.029999732971191,2.4938199520111084,1,0.5295000076293945,133.1580047607422
NTP,NTP,7038096,1.319972038269043,86.76000213623047,0.05295833200216293,0.3296999931335449,18.149999618530273,18.280000686645508,0.566815972328186,1,1.0460000038146973,131.78900146484375
NTP,NTP,9473570,0.7372382879257202,395.8999938964844,0.2539583444595337,0.8468000292778015,7.376999855041504,7.741000175476074,437.1549987792969,1,1.8009999990463257,304.5150146484375
AFP,AFP,9115039,11.170514106750488,21.540000915527344,0.12929166853427887,0.9146000146865845,7.247000217437744,6.554999828338623,1.0429400205612183,2,0.8086000084877014,131.51100158691406
AFP,AFP,5306862,0.5,281.8999938964844,0.1547916680574417,0.1282999962568283,33.470001220703125,32.43000030517578,2.0255699157714844,2,3.3499999046325684,132.8780059814453
PC,PC,2717158,4.231344699859619,268.29998779296875,0.16820833086967468,0.930400013923645,11.90999984741211,11.479999542236328,13.222599983215332,1,1.718999981880188,144.29800415039062
AFP,AFP,3231406,20.0,71.33000183105469,0.0625,0.09940999746322632,14.75,3.9030001163482666,0.515317976474762,2,2.5239999294281006,131.59800720214844
AFP,AFP,8953281,5.138038635253906,216.89999389648438,0.08425000309944153,0.6211000084877014,11.800000190734863,14.149999618530273,0.7843539714813232,1,1.0470000505447388,132.2209930419922
AFP,AFP,6044553,1.602816104888916,142.8000030517578,0.06037500128149986,0.07976999878883362,20.06999969482422,22.040000915527344,0.5320770144462585,1,0.8223999738693237,131.9219970703125
AFP,AFP,6716161,0.5,5.675000190734863,0.07204166799783707,0.8999999761581421,9.319000244140625,4.889999866485596,0.5320630073547363,1,0.6312000155448914,131.8800048828125
AFP,AFP,5305128,0.5,34.58000183105469,0.5375000238418579,0.7809000015258789,16.780000686645508,11.430000305175781,3.1323599815368652,1,0.7860000133514404,133.85899353027344
NTP,NTP,8265481,0.6071401238441467,34.11000061035156,0.16358333826065063,0.6283000111579895,8.152999877929688,11.9399995803833,0.815517008304596,1,0.8937000036239624,131.66900634765625
AFP,AFP,6612284,9.199287414550781,157.10000610351562,0.07774999737739563,0.09643000364303589,12.760000228881836,12.930000305175781,1.2453099489212036,1,1.2009999752044678,132.23300170898438
NTP,AFP,8382114,1.319972038269043,59.34000015258789,0.20279166102409363,0.30000001192092896,7.410999774932861,8.555999755859375,2.5172901153564453,1,0.7732999920845032,133.7570037841797
NTP,NTP,10079420,20.0,25.030000686645508,0.12125000357627869,0.32600000500679016,8.604000091552734,8.71500015258789,0.880079984664917,2,1.0180000066757202,131.5229949951172
AFP,AFP,10341755,1.9462679624557495,89.33999633789062,0.16437500715255737,0.02384999953210354,12.390000343322754,12.25,0.9337030053138733,1,0.6973000168800354,131.56100463867188
AFP,PC,7599004,16.470661163330078,4037.0,0.0833333358168602,0.10000000149011612,115.69999694824219,-1.0,2.4114298820495605,1,8.517000198364258,131.6219940185547
PC,PC,1718189,7.575917720794678,377.1000061035156,0.1456666737794876,0.9047999978065491,20.450000762939453,22.200000762939453,21.853599548339844,1,2.0260000228881836,144.32000732421875
NTP,NTP,2719928,0.5,81.4800033569336,0.35216665267944336,0.9628000259399414,12.140000343322754,12.100000381469727,4.1909098625183105,1,1.9040000438690186,134.81300354003906
AFP,AFP,6366512,0.5,77.72000122070312,0.08649999648332596,0.4869000017642975,7.745999813079834,12.029999732971191,0.5954679846763611,3,1.746000051498413,131.51800537109375
AFP,AFP,6231401,0.8952139616012573,37150.0,0.14925000071525574,0.9496999979019165,2272.0,2147.0,6.0919599533081055,1,26.829999923706055,137.58799743652344
NTP,NTP,11294394,0.5,10.619999885559082,0.09724999964237213,0.9000999927520752,7.374000072479248,5.735000133514404,0.698403000831604,2,0.49410000443458557,131.68600463867188
PC,PC,10597693,1.319972038269043,330.79998779296875,0.15166667103767395,0.40470001101493835,15.239999771118164,15.199999809265137,31.608600616455078,1,1.9179999828338623,134.6790008544922
AFP,AFP,10920086,0.5,24.459999084472656,0.4229166805744171,0.8723999857902527,8.458000183105469,5.6020002365112305,3.2131800651550293,2,0.8342000246047974,133.48500061035156
AFP,AFP,3457192,0.8952139616012573,32.540000915527344,0.3114166557788849,0.4726000130176544,9.3149995803833,9.815999984741211,2.1393799781799316,1,0.9196000099182129,133.30999755859375
NTP,NTP,5428254,20.0,831.0,0.11295833438634872,0.9988999962806702,8.013999938964844,7.543000221252441,33.89849853515625,4,12.8100004196167,158.13299560546875
NTP,NTP,5616197,0.6071401238441467,108.9000015258789,0.6108333468437195,0.4788999855518341,8.187000274658203,3.7200000286102295,301.7080078125,1,12.680000305175781,273.39300537109375
PC,PC,9458613,5.138038635253906,802.4000244140625,0.33641666173934937,0.6840000152587891,75.80999755859375,80.55000305175781,21.775699615478516,1,5.1020002365112305,146.08700561523438
PC,PC,3867615,1.9462679624557495,330.70001220703125,0.19870834052562714,0.48170000314712524,16.700000762939453,16.739999771118164,62.785099029541016,1,2.3450000286102295,157.302001953125
AFP,AFP,10924340,2.8697266578674316,38.65999984741211,0.05520833283662796,0.2992999851703644,11.739999771118164,13.09000015258789,0.7507240176200867,2,0.5916000008583069,132.1959991455078
AFP,AFP,5036761,0.7372382879257202,121.0999984741211,0.11770833283662796,0.699999988079071,10.220000267028809,15.630000114440918,0.7386450171470642,2,1.621999979019165,131.78599548339844
PC,PC,11967788,0.5,163.6999969482422,0.13466666638851166,0.699999988079071,18.639999389648438,19.56999969482422,7.235300064086914,1,2.6559998989105225,133.1219940185547
AFP,AFP,7548479,20.0,16.799999237060547,0.05962499976158142,0.5,12.180000305175781,13.119999885559082,0.6462780237197876,2,1.003999948501587,131.91299438476562
AFP,AFP,5450881,20.0,19.040000915527344,0.06545833498239517,0.2854999899864197,10.09000015258789,11.619999885559082,1.2231999635696411,2,1.024999976158142,131.9199981689453
NTP,NTP,7031573,7.575917720794678,58.5099983215332,0.09558333456516266,0.32919999957084656,12.34000015258789,14.079999923706055,0.5667930245399475,1,0.5770000219345093,131.8179931640625
NTP,NTP,6522735,0.5,45.5099983215332,0.3307083249092102,0.4925000071525574,10.880000114440918,9.984999656677246,2.5364201068878174,1,1.2100000381469727,132.27000427246094
AFP,AFP,10803371,0.5,29.209999084472656,0.08795833587646484,0.2989000082015991,9.696999549865723,9.855999946594238,0.7426170110702515,2,1.965000033378601,131.6580047607422
PC,PC,6761777,2.8697266578674316,191.1999969482422,0.37062498927116394,0.5117999911308289,11.84000015258789,11.850000381469727,47.31230163574219,1,1.4240000247955322,146.30799865722656
AFP,AFP,6950275,20.0,286.6000061035156,0.2686249911785126,0.31949999928474426,9.005999565124512,8.609000205993652,40.875099182128906,2,1.5770000219345093,158.39500427246094
AFP,AFP,7842610,0.7372382879257202,183.0,0.16362500190734863,0.46470001339912415,8.446000099182129,8.562000274658203,1.9442600011825562,3,1.277999997138977,131.822998046875
AFP,AFP,10537907,20.0,361.8999938964844,0.04625000059604645,0.8999999761581421,13.199999809265137,14.319999694824219,0.6136249899864197,2,8.414999961853027,131.79800415039062
NTP,NTP,7031421,1.319972038269043,22.010000228881836,0.07999999821186066,0.8790000081062317,9.437000274658203,15.119999885559082,0.566785991191864,1,0.5462999939918518,131.84100341796875
PC,PC,10253547,5.138038635253906,129.5,0.2953749895095825,0.6913999915122986,16.639999389648438,15.75,25.745899200439453,2,1.6779999732971191,135.9459991455078
AFP,AFP,3338674,0.5,5276.0,0.21587499976158142,1.0,559.0999755859375,331.29998779296875,1.8734400272369385,1,130.39999389648438,131.77499389648438
AFP,AFP,6139982,0.6071401238441467,15.510000228881836,0.1198749989271164,0.9732999801635742,9.114999771118164,4.676000118255615,1.8911900520324707,1,0.5688999891281128,132.79600524902344
AFP,AFP,10489525,0.5,90.62999725341797,0.08645833283662796,0.6992999911308289,22.809999465942383,20.790000915527344,3.224479913711548,2,2.368000030517578,133.46800231933594
AFP,AFP,8435232,0.5,14580.0,0.7616666555404663,0.8130999803543091,60.54999923706055,67.68000030517578,99.1426010131836,2,7.127999782562256,178.14500427246094
NTP,NTP,4650995,1.9462679624557495,7.742000102996826,0.3661249876022339,0.1590999960899353,7.630000114440918,8.576000213623047,2.650130033493042,2,0.567300021648407,131.802001953125
AFP,AFP,9674564,0.5,165.0,0.18079166114330292,0.5,13.40999984741211,13.9399995803833,6.873730182647705,2,1.2020000219345093,136.12399291992188
NTP,NTP,8264037,20.0,1.2970000505447388,0.16308332979679108,0.06029000133275986,10.59000015258789,0.05378999933600426,0.5247610211372375,2,0.32100000977516174,131.50900268554688
AFP,AFP,3867593,0.5,110300.0,0.375166654586792,0.9591000080108643,159.60000610351562,229.0,73.33820343017578,1,75.76000213623047,136.58299255371094
AFP,AFP,10666230,4.231344699859619,581.9000244140625,0.05649999901652336,0.9004999995231628,55.63999938964844,66.2699966430664,1.5777900218963623,1,2.315000057220459,131.73500061035156
AFP,AFP,7777522,4.231344699859619,133.39999389648438,0.08629166334867477,0.006775000132620335,14.40999984741211,12.850000381469727,0.8850970268249512,1,1.0160000324249268,131.8990020751953
NTP,NTP,11713981,0.5,28.799999237060547,0.565833330154419,0.6137999892234802,7.7170000076293945,6.206999778747559,4.275629997253418,1,0.9546999931335449,131.9199981689453
AFP,AFP,6307083,0.7372382879257202,644.9000244140625,0.27954167127609253,1.0,22.1299991607666,23.510000228881836,376.8919982910156,1,4.368000030517578,393.2489929199219
